Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,FRA,France,2008,All,Age00,[0],0,0,,
EU,Europe,FRA,France,2008,All,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2008,All,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2008,All,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2008,All,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2008,All,Age20_24,[20-24],3,0.14807502,,
EU,Europe,FRA,France,2008,All,Age25_29,[25-29],7,0.31042129,,
EU,Europe,FRA,France,2008,All,Age30_34,[30-34],29,1.0673537,,
EU,Europe,FRA,France,2008,All,Age35_39,[35-39],130,2.84775465,,
EU,Europe,FRA,France,2008,All,Age40_44,[40-44],454,6.12272421,,
EU,Europe,FRA,France,2008,All,Age45_49,[45-49],1180,9.87282463,,
EU,Europe,FRA,France,2008,All,Age50_54,[50-54],2438,13.3897188,,
EU,Europe,FRA,France,2008,All,Age55_59,[55-59],3622,14.20782175,,
EU,Europe,FRA,France,2008,All,Age60_64,[60-64],3847,13.32848283,,
EU,Europe,FRA,France,2008,All,Age65_69,[65-69],3428,11.72607238,,
EU,Europe,FRA,France,2008,All,Age70_74,[70-74],3927,9.01639344,,
EU,Europe,FRA,France,2008,All,Age75_79,[75-79],4326,6.44095051,,
EU,Europe,FRA,France,2008,All,Age80_84,[80-84],3366,3.65972992,,
EU,Europe,FRA,France,2008,All,Age85_over,[85+],2234,1.16522274,,
EU,Europe,FRA,France,2008,All,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2008,Male,Age00,[0],0,0,,
EU,Europe,FRA,France,2008,Male,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2008,Male,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2008,Male,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2008,Male,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2008,Male,Age20_24,[20-24],2,0.12746973,,
EU,Europe,FRA,France,2008,Male,Age25_29,[25-29],3,0.17533606,,
EU,Europe,FRA,France,2008,Male,Age30_34,[30-34],17,0.90909091,,
EU,Europe,FRA,France,2008,Male,Age35_39,[35-39],66,2.18037661,,
EU,Europe,FRA,France,2008,Male,Age40_44,[40-44],294,6.0631058,,
EU,Europe,FRA,France,2008,Male,Age45_49,[45-49],743,9.42654149,,
EU,Europe,FRA,France,2008,Male,Age50_54,[50-54],1764,14.32515836,,
EU,Europe,FRA,France,2008,Male,Age55_59,[55-59],2813,15.98749645,,
EU,Europe,FRA,France,2008,Male,Age60_64,[60-64],3141,15.79900407,,
EU,Europe,FRA,France,2008,Male,Age65_69,[65-69],2750,14.12937368,,
EU,Europe,FRA,France,2008,Male,Age70_74,[70-74],3188,11.537348,,
EU,Europe,FRA,France,2008,Male,Age75_79,[75-79],3405,8.78075197,,
EU,Europe,FRA,France,2008,Male,Age80_84,[80-84],2485,5.35629607,,
EU,Europe,FRA,France,2008,Male,Age85_over,[85+],1482,2.26086957,,
EU,Europe,FRA,France,2008,Male,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2008,Female,Age00,[0],0,0,,
EU,Europe,FRA,France,2008,Female,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2008,Female,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2008,Female,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2008,Female,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2008,Female,Age20_24,[20-24],1,0.21881838,,
EU,Europe,FRA,France,2008,Female,Age25_29,[25-29],4,0.73529412,,
EU,Europe,FRA,France,2008,Female,Age30_34,[30-34],12,1.41676505,,
EU,Europe,FRA,France,2008,Female,Age35_39,[35-39],64,4.16124837,,
EU,Europe,FRA,France,2008,Female,Age40_44,[40-44],160,6.23538581,,
EU,Europe,FRA,France,2008,Female,Age45_49,[45-49],437,10.73710074,,
EU,Europe,FRA,France,2008,Female,Age50_54,[50-54],674,11.43535799,,
EU,Europe,FRA,France,2008,Female,Age55_59,[55-59],809,10.24309952,,
EU,Europe,FRA,France,2008,Female,Age60_64,[60-64],706,7.86016477,,
EU,Europe,FRA,France,2008,Female,Age65_69,[65-69],678,6.93890083,,
EU,Europe,FRA,France,2008,Female,Age70_74,[70-74],739,4.64137671,,
EU,Europe,FRA,France,2008,Female,Age75_79,[75-79],921,3.24455718,,
EU,Europe,FRA,France,2008,Female,Age80_84,[80-84],881,1.93286529,,
EU,Europe,FRA,France,2008,Female,Age85_over,[85+],752,0.59600707,,
EU,Europe,FRA,France,2008,Female,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2009,All,Age00,[0],0,0,,
EU,Europe,FRA,France,2009,All,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2009,All,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2009,All,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2009,All,Age15_19,[15-19],2,0.15873016,,
EU,Europe,FRA,France,2009,All,Age20_24,[20-24],6,0.30241935,,
EU,Europe,FRA,France,2009,All,Age25_29,[25-29],8,0.35746202,,
EU,Europe,FRA,France,2009,All,Age30_34,[30-34],34,1.27293149,,
EU,Europe,FRA,France,2009,All,Age35_39,[35-39],133,2.88065844,,
EU,Europe,FRA,France,2009,All,Age40_44,[40-44],466,6.27187079,,
EU,Europe,FRA,France,2009,All,Age45_49,[45-49],1164,10.00343761,,
EU,Europe,FRA,France,2009,All,Age50_54,[50-54],2502,13.8538206,,
EU,Europe,FRA,France,2009,All,Age55_59,[55-59],3755,14.55313542,,
EU,Europe,FRA,France,2009,All,Age60_64,[60-64],4202,13.92220529,,
EU,Europe,FRA,France,2009,All,Age65_69,[65-69],3487,11.90793293,,
EU,Europe,FRA,France,2009,All,Age70_74,[70-74],3862,9.23238746,,
EU,Europe,FRA,France,2009,All,Age75_79,[75-79],4239,6.51172079,,
EU,Europe,FRA,France,2009,All,Age80_84,[80-84],3347,3.68774791,,
EU,Europe,FRA,France,2009,All,Age85_over,[85+],2493,1.24488787,,
EU,Europe,FRA,France,2009,All,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2009,Male,Age00,[0],0,0,,
EU,Europe,FRA,France,2009,Male,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2009,Male,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2009,Male,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2009,Male,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2009,Male,Age20_24,[20-24],5,0.33222591,,
EU,Europe,FRA,France,2009,Male,Age25_29,[25-29],7,0.42347247,,
EU,Europe,FRA,France,2009,Male,Age30_34,[30-34],19,1.02425876,,
EU,Europe,FRA,France,2009,Male,Age35_39,[35-39],89,2.7961043,,
EU,Europe,FRA,France,2009,Male,Age40_44,[40-44],284,5.80183861,,
EU,Europe,FRA,France,2009,Male,Age45_49,[45-49],773,10.13504655,,
EU,Europe,FRA,France,2009,Male,Age50_54,[50-54],1792,14.7501852,,
EU,Europe,FRA,France,2009,Male,Age55_59,[55-59],2881,16.20815752,,
EU,Europe,FRA,France,2009,Male,Age60_64,[60-64],3373,16.19221353,,
EU,Europe,FRA,France,2009,Male,Age65_69,[65-69],2801,14.33396448,,
EU,Europe,FRA,France,2009,Male,Age70_74,[70-74],3092,11.65560917,,
EU,Europe,FRA,France,2009,Male,Age75_79,[75-79],3247,8.55554384,,
EU,Europe,FRA,France,2009,Male,Age80_84,[80-84],2483,5.44231106,,
EU,Europe,FRA,France,2009,Male,Age85_over,[85+],1541,2.22942376,,
EU,Europe,FRA,France,2009,Male,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2009,Female,Age00,[0],0,0,,
EU,Europe,FRA,France,2009,Female,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2009,Female,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2009,Female,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2009,Female,Age15_19,[15-19],2,0.56338028,,
EU,Europe,FRA,France,2009,Female,Age20_24,[20-24],1,0.20876827,,
EU,Europe,FRA,France,2009,Female,Age25_29,[25-29],1,0.17094017,,
EU,Europe,FRA,France,2009,Female,Age30_34,[30-34],15,1.83823529,,
EU,Europe,FRA,France,2009,Female,Age35_39,[35-39],44,3.06834031,,
EU,Europe,FRA,France,2009,Female,Age40_44,[40-44],182,7.17948718,,
EU,Europe,FRA,France,2009,Female,Age45_49,[45-49],391,9.75305562,,
EU,Europe,FRA,France,2009,Female,Age50_54,[50-54],710,12.01150398,,
EU,Europe,FRA,France,2009,Female,Age55_59,[55-59],874,10.88825215,,
EU,Europe,FRA,France,2009,Female,Age60_64,[60-64],829,8.86536199,,
EU,Europe,FRA,France,2009,Female,Age65_69,[65-69],686,7.04167522,,
EU,Europe,FRA,France,2009,Female,Age70_74,[70-74],770,5.03169313,,
EU,Europe,FRA,France,2009,Female,Age75_79,[75-79],992,3.65431371,,
EU,Europe,FRA,France,2009,Female,Age80_84,[80-84],864,1.91421482,,
EU,Europe,FRA,France,2009,Female,Age85_over,[85+],952,0.72595281,,
EU,Europe,FRA,France,2009,Female,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2010,All,Age00,[0],0,0,,
EU,Europe,FRA,France,2010,All,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2010,All,Age05_09,[5-9],1,0.29761905,,
EU,Europe,FRA,France,2010,All,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2010,All,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2010,All,Age20_24,[20-24],1,0.05249344,,
EU,Europe,FRA,France,2010,All,Age25_29,[25-29],13,0.58983666,,
EU,Europe,FRA,France,2010,All,Age30_34,[30-34],29,1.10898662,,
EU,Europe,FRA,France,2010,All,Age35_39,[35-39],128,2.85969616,,
EU,Europe,FRA,France,2010,All,Age40_44,[40-44],397,5.67791762,,
EU,Europe,FRA,France,2010,All,Age45_49,[45-49],1077,9.41186752,,
EU,Europe,FRA,France,2010,All,Age50_54,[50-54],2367,13.26199014,,
EU,Europe,FRA,France,2010,All,Age55_59,[55-59],3607,14.3282752,,
EU,Europe,FRA,France,2010,All,Age60_64,[60-64],4308,13.29958014,,
EU,Europe,FRA,France,2010,All,Age65_69,[65-69],3702,12.52368065,,
EU,Europe,FRA,France,2010,All,Age70_74,[70-74],3762,9.24801495,,
EU,Europe,FRA,France,2010,All,Age75_79,[75-79],4115,6.46128723,,
EU,Europe,FRA,France,2010,All,Age80_84,[80-84],3483,3.84781096,,
EU,Europe,FRA,France,2010,All,Age85_over,[85+],2663,1.28764911,,
EU,Europe,FRA,France,2010,All,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2010,Male,Age00,[0],0,0,,
EU,Europe,FRA,France,2010,Male,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2010,Male,Age05_09,[5-9],1,0.50505051,,
EU,Europe,FRA,France,2010,Male,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2010,Male,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2010,Male,Age20_24,[20-24],1,0.0694927,,
EU,Europe,FRA,France,2010,Male,Age25_29,[25-29],9,0.55658627,,
EU,Europe,FRA,France,2010,Male,Age30_34,[30-34],17,0.89332633,,
EU,Europe,FRA,France,2010,Male,Age35_39,[35-39],73,2.36552171,,
EU,Europe,FRA,France,2010,Male,Age40_44,[40-44],238,5.14817218,,
EU,Europe,FRA,France,2010,Male,Age45_49,[45-49],691,9.20964947,,
EU,Europe,FRA,France,2010,Male,Age50_54,[50-54],1631,13.58148056,,
EU,Europe,FRA,France,2010,Male,Age55_59,[55-59],2740,15.84364519,,
EU,Europe,FRA,France,2010,Male,Age60_64,[60-64],3442,15.4842773,,
EU,Europe,FRA,France,2010,Male,Age65_69,[65-69],2964,14.98483316,,
EU,Europe,FRA,France,2010,Male,Age70_74,[70-74],3024,11.69780666,,
EU,Europe,FRA,France,2010,Male,Age75_79,[75-79],3175,8.54781391,,
EU,Europe,FRA,France,2010,Male,Age80_84,[80-84],2512,5.47217079,,
EU,Europe,FRA,France,2010,Male,Age85_over,[85+],1716,2.3637666,,
EU,Europe,FRA,France,2010,Male,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2010,Female,Age00,[0],0,0,,
EU,Europe,FRA,France,2010,Female,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2010,Female,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2010,Female,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2010,Female,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2010,Female,Age20_24,[20-24],0,0,,
EU,Europe,FRA,France,2010,Female,Age25_29,[25-29],4,0.68143101,,
EU,Europe,FRA,France,2010,Female,Age30_34,[30-34],12,1.68539326,,
EU,Europe,FRA,France,2010,Female,Age35_39,[35-39],55,3.95683453,,
EU,Europe,FRA,France,2010,Female,Age40_44,[40-44],159,6.7116927,,
EU,Europe,FRA,France,2010,Female,Age45_49,[45-49],386,9.79695431,,
EU,Europe,FRA,France,2010,Female,Age50_54,[50-54],736,12.6048981,,
EU,Europe,FRA,France,2010,Female,Age55_59,[55-59],867,11.00253807,,
EU,Europe,FRA,France,2010,Female,Age60_64,[60-64],866,8.52110597,,
EU,Europe,FRA,France,2010,Female,Age65_69,[65-69],738,7.54601227,,
EU,Europe,FRA,France,2010,Female,Age70_74,[70-74],738,4.97707041,,
EU,Europe,FRA,France,2010,Female,Age75_79,[75-79],940,3.54142335,,
EU,Europe,FRA,France,2010,Female,Age80_84,[80-84],971,2.17644686,,
EU,Europe,FRA,France,2010,Female,Age85_over,[85+],947,0.70558432,,
EU,Europe,FRA,France,2010,Female,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2011,All,Age00,[0],1,0.0382995,,
EU,Europe,FRA,France,2011,All,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2011,All,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2011,All,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2011,All,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2011,All,Age20_24,[20-24],4,0.21030494,,
EU,Europe,FRA,France,2011,All,Age25_29,[25-29],8,0.36747818,,
EU,Europe,FRA,France,2011,All,Age30_34,[30-34],29,1.13104524,,
EU,Europe,FRA,France,2011,All,Age35_39,[35-39],118,2.81959379,,
EU,Europe,FRA,France,2011,All,Age40_44,[40-44],408,5.99559148,,
EU,Europe,FRA,France,2011,All,Age45_49,[45-49],1086,9.8102981,,
EU,Europe,FRA,France,2011,All,Age50_54,[50-54],2309,13.21618682,,
EU,Europe,FRA,France,2011,All,Age55_59,[55-59],3655,14.83721685,,
EU,Europe,FRA,France,2011,All,Age60_64,[60-64],4577,13.91819979,,
EU,Europe,FRA,France,2011,All,Age65_69,[65-69],3918,12.79263395,,
EU,Europe,FRA,France,2011,All,Age70_74,[70-74],3686,9.52577852,,
EU,Europe,FRA,France,2011,All,Age75_79,[75-79],3960,6.55488057,,
EU,Europe,FRA,France,2011,All,Age80_84,[80-84],3444,3.91871288,,
EU,Europe,FRA,France,2011,All,Age85_over,[85+],2807,1.33427133,,
EU,Europe,FRA,France,2011,All,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2011,Male,Age00,[0],0,0,,
EU,Europe,FRA,France,2011,Male,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2011,Male,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2011,Male,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2011,Male,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2011,Male,Age20_24,[20-24],2,0.13888889,,
EU,Europe,FRA,France,2011,Male,Age25_29,[25-29],4,0.24554942,,
EU,Europe,FRA,France,2011,Male,Age30_34,[30-34],20,1.10680686,,
EU,Europe,FRA,France,2011,Male,Age35_39,[35-39],77,2.67826087,,
EU,Europe,FRA,France,2011,Male,Age40_44,[40-44],272,6.02302923,,
EU,Europe,FRA,France,2011,Male,Age45_49,[45-49],690,9.52512424,,
EU,Europe,FRA,France,2011,Male,Age50_54,[50-54],1636,13.94952251,,
EU,Europe,FRA,France,2011,Male,Age55_59,[55-59],2719,16.13649852,,
EU,Europe,FRA,France,2011,Male,Age60_64,[60-64],3551,15.86117563,,
EU,Europe,FRA,France,2011,Male,Age65_69,[65-69],3084,15.03656753,,
EU,Europe,FRA,France,2011,Male,Age70_74,[70-74],2944,11.88918504,,
EU,Europe,FRA,France,2011,Male,Age75_79,[75-79],3064,8.63950374,,
EU,Europe,FRA,France,2011,Male,Age80_84,[80-84],2511,5.58310172,,
EU,Europe,FRA,France,2011,Male,Age85_over,[85+],1803,2.42351739,,
EU,Europe,FRA,France,2011,Male,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2011,Female,Age00,[0],1,0.08598452,,
EU,Europe,FRA,France,2011,Female,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2011,Female,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2011,Female,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2011,Female,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2011,Female,Age20_24,[20-24],2,0.43290043,,
EU,Europe,FRA,France,2011,Female,Age25_29,[25-29],4,0.72992701,,
EU,Europe,FRA,France,2011,Female,Age30_34,[30-34],9,1.18890357,,
EU,Europe,FRA,France,2011,Female,Age35_39,[35-39],41,3.12977099,,
EU,Europe,FRA,France,2011,Female,Age40_44,[40-44],136,5.94145915,,
EU,Europe,FRA,France,2011,Female,Age45_49,[45-49],396,10.35023523,,
EU,Europe,FRA,France,2011,Female,Age50_54,[50-54],673,11.71861396,,
EU,Europe,FRA,France,2011,Female,Age55_59,[55-59],936,12.02466598,,
EU,Europe,FRA,France,2011,Female,Age60_64,[60-64],1026,9.77422121,,
EU,Europe,FRA,France,2011,Female,Age65_69,[65-69],834,8.24355046,,
EU,Europe,FRA,France,2011,Female,Age70_74,[70-74],742,5.32548626,,
EU,Europe,FRA,France,2011,Female,Age75_79,[75-79],896,3.59147026,,
EU,Europe,FRA,France,2011,Female,Age80_84,[80-84],933,2.17426767,,
EU,Europe,FRA,France,2011,Female,Age85_over,[85+],1004,0.73833844,,
EU,Europe,FRA,France,2011,Female,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2012,All,Age00,[0],0,0,,
EU,Europe,FRA,France,2012,All,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2012,All,Age05_09,[5-9],1,0.34482759,,
EU,Europe,FRA,France,2012,All,Age10_14,[10-14],1,0.27932961,,
EU,Europe,FRA,France,2012,All,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2012,All,Age20_24,[20-24],1,0.0578369,,
EU,Europe,FRA,France,2012,All,Age25_29,[25-29],6,0.3033367,,
EU,Europe,FRA,France,2012,All,Age30_34,[30-34],37,1.50651466,,
EU,Europe,FRA,France,2012,All,Age35_39,[35-39],101,2.7363858,,
EU,Europe,FRA,France,2012,All,Age40_44,[40-44],416,6.46766169,,
EU,Europe,FRA,France,2012,All,Age45_49,[45-49],990,9.21530299,,
EU,Europe,FRA,France,2012,All,Age50_54,[50-54],2226,13.27528626,,
EU,Europe,FRA,France,2012,All,Age55_59,[55-59],3550,14.5826487,,
EU,Europe,FRA,France,2012,All,Age60_64,[60-64],4747,14.38354089,,
EU,Europe,FRA,France,2012,All,Age65_69,[65-69],4092,12.15253029,,
EU,Europe,FRA,France,2012,All,Age70_74,[70-74],3693,9.72943067,,
EU,Europe,FRA,France,2012,All,Age75_79,[75-79],3969,6.62814582,,
EU,Europe,FRA,France,2012,All,Age80_84,[80-84],3688,4.06718352,,
EU,Europe,FRA,France,2012,All,Age85_over,[85+],3039,1.31956596,,
EU,Europe,FRA,France,2012,All,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2012,Male,Age00,[0],0,0,,
EU,Europe,FRA,France,2012,Male,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2012,Male,Age05_09,[5-9],0,0,,
EU,Europe,FRA,France,2012,Male,Age10_14,[10-14],1,0.5,,
EU,Europe,FRA,France,2012,Male,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2012,Male,Age20_24,[20-24],1,0.07806401,,
EU,Europe,FRA,France,2012,Male,Age25_29,[25-29],5,0.34364261,,
EU,Europe,FRA,France,2012,Male,Age30_34,[30-34],21,1.21177149,,
EU,Europe,FRA,France,2012,Male,Age35_39,[35-39],57,2.3151909,,
EU,Europe,FRA,France,2012,Male,Age40_44,[40-44],247,5.746859,,
EU,Europe,FRA,France,2012,Male,Age45_49,[45-49],615,8.79450879,,
EU,Europe,FRA,France,2012,Male,Age50_54,[50-54],1484,13.2843971,,
EU,Europe,FRA,France,2012,Male,Age55_59,[55-59],2539,15.26667068,,
EU,Europe,FRA,France,2012,Male,Age60_64,[60-64],3650,16.14901336,,
EU,Europe,FRA,France,2012,Male,Age65_69,[65-69],3166,14.0374213,,
EU,Europe,FRA,France,2012,Male,Age70_74,[70-74],2928,12.08170002,,
EU,Europe,FRA,France,2012,Male,Age75_79,[75-79],2998,8.60036146,,
EU,Europe,FRA,France,2012,Male,Age80_84,[80-84],2653,5.74677786,,
EU,Europe,FRA,France,2012,Male,Age85_over,[85+],1946,2.38702713,,
EU,Europe,FRA,France,2012,Male,Age_unknown,[Unknown],0,,,
EU,Europe,FRA,France,2012,Female,Age00,[0],0,0,,
EU,Europe,FRA,France,2012,Female,Age01_04,[1-4],0,0,,
EU,Europe,FRA,France,2012,Female,Age05_09,[5-9],1,0.76335878,,
EU,Europe,FRA,France,2012,Female,Age10_14,[10-14],0,0,,
EU,Europe,FRA,France,2012,Female,Age15_19,[15-19],0,0,,
EU,Europe,FRA,France,2012,Female,Age20_24,[20-24],0,0,,
EU,Europe,FRA,France,2012,Female,Age25_29,[25-29],1,0.19120459,,
EU,Europe,FRA,France,2012,Female,Age30_34,[30-34],16,2.21300138,,
EU,Europe,FRA,France,2012,Female,Age35_39,[35-39],44,3.58014646,,
EU,Europe,FRA,France,2012,Female,Age40_44,[40-44],169,7.91940019,,
EU,Europe,FRA,France,2012,Female,Age45_49,[45-49],375,10,,
EU,Europe,FRA,France,2012,Female,Age50_54,[50-54],742,13.25710202,,
EU,Europe,FRA,France,2012,Female,Age55_59,[55-59],1011,13.10774018,,
EU,Europe,FRA,France,2012,Female,Age60_64,[60-64],1097,10.54706278,,
EU,Europe,FRA,France,2012,Female,Age65_69,[65-69],926,8.32883612,,
EU,Europe,FRA,France,2012,Female,Age70_74,[70-74],765,5.57498907,,
EU,Europe,FRA,France,2012,Female,Age75_79,[75-79],971,3.88058509,,
EU,Europe,FRA,France,2012,Female,Age80_84,[80-84],1035,2.32521567,,
EU,Europe,FRA,France,2012,Female,Age85_over,[85+],1093,0.73464669,,
EU,Europe,FRA,France,2012,Female,Age_unknown,[Unknown],0,,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age00,[0],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age01_04,[1-4],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age05_09,[5-9],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age10_14,[10-14],1,0.2004008,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age15_19,[15-19],1,0.06920415,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age20_24,[20-24],5,0.24975025,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age25_29,[25-29],5,0.22094565,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age30_34,[30-34],23,0.75335735,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age35_39,[35-39],66,1.36532892,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age40_44,[40-44],238,3.3592096,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age45_49,[45-49],532,5.39334955,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age50_54,[50-54],1135,8.09731041,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age55_59,[55-59],2421,10.68685442,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age60_64,[60-64],3578,11.84258432,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age65_69,[65-69],4652,11.65797915,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age70_74,[70-74],5642,9.94973988,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age75_79,[75-79],6562,8.05183013,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age80_84,[80-84],5461,5.25540842,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age85_over,[85+],3904,2.08163374,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,All,Age_unknown,[Unknown],0,,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age00,[0],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age01_04,[1-4],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age05_09,[5-9],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age10_14,[10-14],0,0,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age15_19,[15-19],1,0.09920635,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age20_24,[20-24],2,0.13495277,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age25_29,[25-29],2,0.1261034,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age30_34,[30-34],14,0.65851364,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age35_39,[35-39],29,0.92889174,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age40_44,[40-44],127,2.91084116,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age45_49,[45-49],281,4.72825172,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age50_54,[50-54],631,7.45598488,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age55_59,[55-59],1328,9.72395109,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age60_64,[60-64],2154,11.73522201,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age65_69,[65-69],2817,11.82768611,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age70_74,[70-74],3333,10.25475355,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age75_79,[75-79],3795,8.75230627,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age80_84,[80-84],3018,6.13763931,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age85_over,[85+],2115,3.39339291,,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Male,Age_unknown,[Unknown],0,,,
